order_id,categoria_produto,tipo_pagamento,valor_pagamento,preco_produto,nota_avaliacao,data_compra,estado_cliente,mes
9a2e51589ecc5ce80f0403a55a8f789c,casa_conforto,Cupom,12.34,44.9,4.0,2018-07-30 08:49:33,RJ,2018-07
9a2e51589ecc5ce80f0403a55a8f789c,casa_conforto,Cupom,14.9,44.9,4.0,2018-07-30 08:49:33,RJ,2018-07
9a2e51589ecc5ce80f0403a55a8f789c,casa_conforto,Cupom,10.77,44.9,4.0,2018-07-30 08:49:33,RJ,2018-07
3867580ea8e69d938d45ac7203bf6a61,construcao_ferramentas_seguranca,Cartão de crédito,352.58,299.98,5.0,2018-04-30 19:42:26,MT,2018-04
eea61355af8b855cb3b052efc66b588c,papelaria,Cartão de crédito,124.07,110.0,5.0,2018-08-07 16:28:00,SP,2018-08
53bc886b1ad60443b3169542b7947f3b,cama_mesa_banho,Boleto,45.78,26.4,4.0,2018-07-26 16:08:40,DF,2018-07
4765a33a4ab50002a81f461694f64563,brinquedos,Cartão de crédito,140.4,121.75,5.0,2018-07-31 20:53:59,PR,2018-07
a66196d313e431749d0ac48fe827ab1b,informatica_acessorios,Cartão de crédito,41.26,24.9,3.0,2018-08-18 19:00:55,SP,2018-08
e6f4552718815a4804aec218dce78af3,cool_stuff,Boleto,118.65,99.9,3.0,2018-08-03 10:00:14,MG,2018-08
74df7f96ed0e23d9290b02f3534eb597,beleza_saude,Cartão de crédito,346.4,329.0,1.0,2018-08-05 14:52:28,SP,2018-08
55d03c0ad1a4743f9845da6d9444beaa,cama_mesa_banho,Cartão de crédito,84.7,69.9,5.0,2018-07-07 13:27:57,SP,2018-07
3e238891b4618a7a2224ea32becc04d2,automotivo,Cartão de crédito,244.34,220.0,5.0,2018-07-23 22:31:30,PR,2018-07
6192897f85cb2aff6dd1fca56fddb45e,automotivo,Cartão de crédito,219.49,199.99,1.0,2018-07-18 13:34:22,PR,2018-07
56286095ef8730771df8d223978236ed,automotivo,Cartão de crédito,46.13,27.9,5.0,2018-04-19 16:33:33,RJ,2018-04
1d4eedab93656360bfea837a37784384,papelaria,Boleto,71.83,56.58,5.0,2018-05-16 20:42:25,SP,2018-05
b945375051aa88d28c30fb42485897d6,bebes,Boleto,218.7,28.99,5.0,2018-06-13 13:35:02,SP,2018-06
b945375051aa88d28c30fb42485897d6,bebes,Boleto,218.7,28.99,5.0,2018-06-13 13:35:02,SP,2018-06
b945375051aa88d28c30fb42485897d6,bebes,Boleto,218.7,28.99,5.0,2018-06-13 13:35:02,SP,2018-06
b945375051aa88d28c30fb42485897d6,bebes,Boleto,218.7,28.99,5.0,2018-06-13 13:35:02,SP,2018-06
b945375051aa88d28c30fb42485897d6,bebes,Boleto,218.7,28.99,5.0,2018-06-13 13:35:02,SP,2018-06
b945375051aa88d28c30fb42485897d6,bebes,Boleto,218.7,28.99,5.0,2018-06-13 13:35:02,SP,2018-06
03d9d682de9c41158e00e17ee26d9070,esporte_lazer,Cartão de crédito,210.43,199.9,5.0,2018-08-11 01:10:24,PR,2018-08
bbff6155059675574b04a09d10cbb76c,cama_mesa_banho,Cartão de crédito,108.44,69.9,5.0,2018-05-28 22:31:13,PE,2018-05
17635bd7488306e5da70e0c945e5fe83,esporte_lazer,Cartão de crédito,114.69,28.9,5.0,2018-08-09 17:01:54,GO,2018-08
17635bd7488306e5da70e0c945e5fe83,esporte_lazer,Cartão de crédito,114.69,28.9,5.0,2018-08-09 17:01:54,GO,2018-08
17635bd7488306e5da70e0c945e5fe83,esporte_lazer,Cartão de crédito,114.69,28.9,5.0,2018-08-09 17:01:54,GO,2018-08
a1fbfc9aab174eae636440b4c8930479,alimentos_bebidas,Cartão de crédito,46.1,29.7,5.0,2018-07-14 00:37:21,SP,2018-07
7a36ddcacbdd80a7dd8771aa4c6e465e,eletronicos,Cartão de Debito,43.6,25.32,5.0,2018-08-06 06:42:46,ES,2018-08
f9dd9a8cfc84d41422b687402ab4619b,papelaria,Boleto,55.82,44.49,5.0,2018-07-23 06:57:36,SP,2018-07
e47a63ad65b54953702eae37cb14632b,esporte_lazer,Cupom,20.0,72.9,5.0,2018-07-13 13:10:25,RJ,2018-07
e47a63ad65b54953702eae37cb14632b,esporte_lazer,Cupom,20.0,72.9,5.0,2018-07-13 13:10:25,RJ,2018-07
e47a63ad65b54953702eae37cb14632b,esporte_lazer,Cupom,20.0,72.9,5.0,2018-07-13 13:10:25,RJ,2018-07
e47a63ad65b54953702eae37cb14632b,esporte_lazer,Cartão de crédito,12.6,72.9,5.0,2018-07-13 13:10:25,RJ,2018-07
e47a63ad65b54953702eae37cb14632b,esporte_lazer,Cupom,20.0,72.9,5.0,2018-07-13 13:10:25,RJ,2018-07
ac8a707fb4b1197afa70e75fa66f187d,esporte_lazer,Cartão de crédito,33.34,25.0,5.0,2018-08-03 09:04:28,SP,2018-08
81923dfc527e6776a83b7e7d7b2c8dc4,esporte_lazer,Boleto,65.83,42.9,5.0,2018-05-04 20:47:16,SP,2018-05
f37a42c45897de143426b05fa30298aa,utilidades_domesticas,Boleto,139.71,108.3,4.0,2018-05-24 19:05:16,RJ,2018-05
0eb90012b8c41dfd386552415c3b1760,telefonia,Cartão de crédito,30.18,13.77,5.0,2018-05-08 09:03:53,RS,2018-05
14f71e03c472d2b37384b55708ac8354,cama_mesa_banho,Boleto,119.66,99.77,1.0,2018-07-19 15:44:59,SP,2018-07
a36a813c74f1991b48c5e3403bcebba5,livros_tecnicos,Boleto,75.88,57.89,5.0,2018-05-08 16:06:32,RJ,2018-05
83ed7c4e0711f817afe5a101582b8a6e,eletrodomesticos_2,Cartão de crédito,550.51,529.99,5.0,2018-05-10 08:51:09,SP,2018-05
eb3def506468a28e922792bce17156b0,cama_mesa_banho,Cartão de crédito,68.53,49.0,5.0,2018-07-01 13:07:10,RJ,2018-07
e1fa2787ce8e0bf4ddf128a263acad6c,informatica_acessorios,Cartão de crédito,200.35,179.9,5.0,2018-08-09 12:17:42,AL,2018-08
d8eada63874f4ad83911e6c388521ba9,utilidades_domesticas,Cartão de crédito,236.5,95.0,4.0,2018-05-14 18:04:13,RJ,2018-05
d8eada63874f4ad83911e6c388521ba9,utilidades_domesticas,Cartão de crédito,236.5,95.0,4.0,2018-05-14 18:04:13,RJ,2018-05
3703de7642fa764089c3bf77e41870d7,eletronicos,Cartão de crédito,48.31,30.0,4.0,2018-06-26 19:58:54,MG,2018-06
6893c39daa6589e577917e3325ec2eec,telefonia,Cartão de crédito,35.38,27.99,5.0,2018-05-11 19:18:35,SP,2018-05
f8b5b03c257fa65413876c7417959439,beleza_saude,Boleto,67.44,49.0,5.0,2018-07-09 22:27:39,RS,2018-07
c76b75e541b06461ec9cf363fd962ee3,telefonia,Cartão de crédito,43.22,27.99,5.0,2018-05-23 15:50:05,RJ,2018-05
e0353eeedba2f065dcb285de34e49f03,moveis_escritorio,Cartão de crédito,218.95,188.9,2.0,2018-06-13 09:32:06,SP,2018-06
8163efda614023e2abc96657b804f15d,beleza_saude,Cartão de crédito,117.48,89.9,4.0,2018-07-05 18:10:54,MG,2018-07
d191ac7a9642a12d39419f26f43f800c,beleza_saude,Cartão de crédito,183.92,160.0,5.0,2018-07-17 23:49:21,MG,2018-07
c577af5e9d5dbecf0ac65ff28cb8ad45,ferramentas_jardim,Cartão de crédito,234.72,49.9,1.0,2018-08-09 20:25:54,SC,2018-08
c577af5e9d5dbecf0ac65ff28cb8ad45,casa_construcao,Cartão de crédito,234.72,119.85,1.0,2018-08-09 20:25:54,SC,2018-08
6370ed5bf9fc597975726885bde6ccce,utilidades_domesticas,Cartão de crédito,31.79,19.0,5.0,2018-08-21 09:10:09,SP,2018-08
2d56f831faff17de02fb49d2155fb2e5,bebes,Cartão de crédito,123.42,100.0,4.0,2018-07-24 09:55:40,MG,2018-07
a85b39b522ebdc78718abeca337444a5,moveis_decoracao,Cartão de crédito,256.59,230.0,1.0,2018-06-26 14:08:31,SP,2018-06
250eed4e5a0d6ef2d21494b5f866ae58,cama_mesa_banho,Boleto,172.09,149.9,5.0,2018-05-07 21:14:37,RJ,2018-05
51520d3bdef580c2ffd3b8fea209172a,fashion_bolsas_e_acessorios,Cartão de Debito,56.6,49.0,5.0,2018-08-06 14:09:01,SP,2018-08
93be45ffc4c8eaecb1eaf7654308acc1,relogios_presentes,Cartão de crédito,138.21,124.0,1.0,2018-07-20 15:37:33,MG,2018-07
9ff8a9b56d0dc60ce426a0c27ad77953,utilidades_domesticas,Cartão de crédito,57.65,44.0,5.0,2018-07-13 11:37:00,SP,2018-07
628365400ec276cda9dbce783340e906,relogios_presentes,Cartão de crédito,570.52,545.0,5.0,2018-06-10 23:04:05,BA,2018-06
b67b6f2b2675c892382cac4ba30ef88d,relogios_presentes,Boleto,113.77,95.0,3.0,2018-07-18 10:22:56,MG,2018-07
620f2b2f6cabdf0426262c47bf3a883c,moveis_decoracao,Cartão de crédito,154.9,119.0,5.0,2018-08-01 13:23:02,PR,2018-08
0fdb6f73fab7005c84d4a43d8a93682b,automotivo,Cartão de Debito,34.13,15.9,2.0,2018-06-11 11:51:21,ES,2018-06
0b3e1c68302779e0c67d97c5b8ed17f7,pet_shop,Cartão de crédito,343.51,319.0,5.0,2018-08-01 14:22:28,DF,2018-08
1b5a25c6c507c850755e92c42bc30359,moveis_decoracao,Boleto,98.56,35.0,4.0,2018-05-04 16:04:30,CE,2018-05
1b5a25c6c507c850755e92c42bc30359,moveis_decoracao,Boleto,98.56,35.0,4.0,2018-05-04 16:04:30,CE,2018-05
8e2b743537ff14af3c1a7713b7d4241f,beleza_saude,Cartão de crédito,240.71,199.99,5.0,2018-06-23 14:01:30,RS,2018-06
52d5bd7c9cfb54cf72f3c9ac55bbb0dc,cool_stuff,Cartão de crédito,310.85,265.0,5.0,2018-06-20 12:22:43,RJ,2018-06
035a721e5bfc1bc3f4e1ba0d7923cc84,informatica_acessorios,Boleto,108.17,99.89,5.0,2018-08-10 11:16:45,DF,2018-08
cc9760bf7b5d5b74c4d1eb1ab6405b50,artes_e_artesanato,Boleto,37.47,9.8,1.0,2018-07-17 13:32:49,SP,2018-07
cc9760bf7b5d5b74c4d1eb1ab6405b50,ferramentas_jardim,Boleto,37.47,12.9,1.0,2018-07-17 13:32:49,SP,2018-07
62c58d2be94d38380892b7e984d67bf1,relogios_presentes,Cartão de crédito,268.84,249.0,5.0,2018-07-18 16:48:57,MG,2018-07
47d3b12983a4e86dee49b220a689f1c7,beleza_saude,Cartão de crédito,81.85,59.5,4.0,2018-07-27 13:32:23,BA,2018-07
9df7c08a42d7b4f7a2d7c743a14948f8,perfumaria,Boleto,64.96,42.9,5.0,2018-05-04 09:35:48,SC,2018-05
39b9e0d03c6b33e01332ca4c06c6aa2e,esporte_lazer,Cartão de crédito,82.31,62.9,4.0,2018-05-13 20:25:46,RS,2018-05
4f86e34b9a8a8f4a15b197277a880cd8,relogios_presentes,Cupom,56.39,49.0,5.0,2018-05-03 15:24:37,SP,2018-05
888c5dc2b24b36d92619a1dbee973da3,relogios_presentes,Cartão de crédito,158.45,145.0,4.0,2018-05-01 19:06:48,SP,2018-05
03c8468d3001db38cadd59ac670341cc,esporte_lazer,Boleto,39.8,24.53,4.0,2018-07-22 16:21:23,ES,2018-07
e029f708df3cc108b3264558771605c6,pet_shop,Cartão de crédito,58.34,41.0,5.0,2018-06-01 14:12:09,SP,2018-06
90a6ce43261478f0aab250a72e3cdfce,telefonia,Cartão de crédito,48.31,30.0,4.0,2018-08-26 19:04:40,MG,2018-08
33d3d6ef8e5cb45848d12d1a05bc1d1e,livros_tecnicos,Boleto,68.64,57.49,5.0,2018-05-03 01:54:33,SP,2018-05
497a5004e62efcb3e0bfc7606c4fd50d,cama_mesa_banho,Cartão de crédito,179.66,74.99,5.0,2018-08-13 19:26:48,SP,2018-08
497a5004e62efcb3e0bfc7606c4fd50d,cama_mesa_banho,Cartão de crédito,179.66,74.99,5.0,2018-08-13 19:26:48,SP,2018-08
ec91a58a83b62633311320a62097c129,esporte_lazer,Cartão de crédito,65.53,49.0,1.0,2018-08-16 18:20:48,SP,2018-08
a5a854651cfe0d8da9f1669266fd4063,cama_mesa_banho,Cartão de crédito,101.18,40.99,1.0,2018-05-06 17:45:59,SP,2018-05
a5a854651cfe0d8da9f1669266fd4063,cama_mesa_banho,Cartão de crédito,101.18,40.99,1.0,2018-05-06 17:45:59,SP,2018-05
4ecb7b84b78466108b99fb193e6898d5,relogios_presentes,Cartão de crédito,223.01,199.9,5.0,2018-05-25 22:00:21,BA,2018-05
cb4fa9a6d95ef2b84743087f2cac2b17,beleza_saude,Cartão de crédito,52.75,39.9,4.0,2018-08-20 13:38:57,RJ,2018-08
f750e148543e798460383fda407de8be,perfumaria,Cartão de crédito,124.5,116.5,5.0,2018-06-03 23:55:46,SP,2018-06
99496f27b38d83724e8dea944a320b44,artes_e_artesanato,Cartão de crédito,51.2,39.9,5.0,2018-07-23 10:26:53,SP,2018-07
cfd2fa043913decbf8554ea5ce59d723,eletrodomesticos_2,Cartão de crédito,117.85,109.9,5.0,2018-05-26 21:43:54,RS,2018-05
0214781b6f9215eb09fb1b78de35b07e,construcao_ferramentas_construcao,Cartão de crédito,118.83,109.9,2.0,2018-08-12 00:34:21,SP,2018-08
35feb4a5e2fa951053a5bf703cd631ef,malas_acessorios,Cartão de crédito,138.1,115.99,5.0,2018-08-08 14:13:58,SP,2018-08
0f75f2844ce21ea30f36b770fe2459c3,eletronicos,Cartão de crédito,40.96,18.9,5.0,2018-07-03 22:46:47,MG,2018-07
cee1a87ab4ea96b3259a9e2d1f02589b,telefonia,Cartão de crédito,30.41,22.99,5.0,2018-06-13 01:26:29,SP,2018-06
13100b3a31729e96b34e7eeaf3cadb2c,informatica_acessorios,Cartão de crédito,59.71,46.0,5.0,2018-06-01 11:01:00,SP,2018-06
d68d5c93a1000f0278b511ffa6aeaa50,livros_tecnicos,Cartão de crédito,46.51,37.5,5.0,2018-08-06 12:11:14,SP,2018-08
8207dc60d7f55f4ac2b9601f02eeff29,cool_stuff,Cartão de crédito,235.59,209.99,5.0,2018-06-02 19:52:07,RJ,2018-06
446461e627059dcc66c0d83df1d3fadf,relogios_presentes,Cartão de crédito,1115.45,1099.99,5.0,2018-05-07 22:48:45,SP,2018-05
15fdda39515f8ebe0bc8d067fa136a83,moveis_decoracao,Cartão de Debito,249.57,56.0,5.0,2018-06-05 18:15:38,PA,2018-06
15fdda39515f8ebe0bc8d067fa136a83,moveis_decoracao,Cartão de Debito,249.57,56.0,5.0,2018-06-05 18:15:38,PA,2018-06
15fdda39515f8ebe0bc8d067fa136a83,ferramentas_jardim,Cartão de Debito,249.57,49.9,5.0,2018-06-05 18:15:38,PA,2018-06
851ca56d98d52355e12410122fe07fa6,beleza_saude,Cartão de crédito,77.64,69.0,1.0,2018-07-19 08:46:03,SP,2018-07
d1bc18e9f697ab4e206197e4ee23494e,telefonia,Cartão de crédito,29.4,21.99,5.0,2018-07-20 14:34:08,SP,2018-07
819c95d80987748e1ce29b9b637cc920,moveis_decoracao,Cartão de crédito,208.32,49.9,5.0,2018-07-20 16:53:27,RJ,2018-07
819c95d80987748e1ce29b9b637cc920,moveis_decoracao,Cartão de crédito,208.32,49.9,5.0,2018-07-20 16:53:27,RJ,2018-07
819c95d80987748e1ce29b9b637cc920,moveis_decoracao,Cartão de crédito,208.32,49.9,5.0,2018-07-20 16:53:27,RJ,2018-07
b8831de8421ce05d880cb13b8610f9c3,moveis_escritorio,Cartão de crédito,506.46,219.9,3.0,2018-08-10 15:00:29,SP,2018-08
b8831de8421ce05d880cb13b8610f9c3,moveis_escritorio,Cartão de crédito,506.46,219.9,3.0,2018-08-10 15:00:29,SP,2018-08
08ff2ba0393c3492409f044754015f74,bebidas,Cartão de crédito,18.87,11.0,4.0,2018-04-27 10:42:14,SP,2018-04
75ac959e92dad3a1807efc845e07e439,informatica_acessorios,Cartão de crédito,25.87,18.0,3.0,2018-04-28 14:55:05,SP,2018-04
2352f0c7b4fe903c071e032c9d6d6593,pcs,Boleto,1418.86,599.0,1.0,2018-04-13 08:15:49,PE,2018-04
2352f0c7b4fe903c071e032c9d6d6593,pcs,Boleto,1418.86,599.0,1.0,2018-04-13 08:15:49,PE,2018-04
b64e487c58e0790f34911fc9b7939827,cama_mesa_banho,Cupom,52.27,42.0,1.0,2018-06-21 17:33:53,PR,2018-06
b64e487c58e0790f34911fc9b7939827,cama_mesa_banho,Cartão de crédito,9.21,42.0,1.0,2018-06-21 17:33:53,PR,2018-06
b14127bfb817fb9d5883aacd257bb447,telefonia,Boleto,199.26,179.9,3.0,2018-08-05 10:03:00,RJ,2018-08
419cedb4dcae30595f71c28370d1a7dc,beleza_saude,Cartão de Debito,166.92,139.0,4.0,2018-07-11 19:44:12,MG,2018-07
0b5de0076d26726a10d457e57b93ff25,cama_mesa_banho,Cartão de crédito,56.88,43.0,1.0,2018-06-16 18:04:14,SP,2018-06
be5cae366c82f548c9a28b353ab44dd0,moveis_decoracao,Cartão de crédito,499.52,201.55,5.0,2018-06-07 13:40:18,RR,2018-06
be5cae366c82f548c9a28b353ab44dd0,moveis_decoracao,Cartão de crédito,499.52,201.55,5.0,2018-06-07 13:40:18,RR,2018-06
bd4937d306741b31e9a738f0ad9da78f,construcao_ferramentas_seguranca,Cartão de crédito,43.23,25.0,5.0,2018-06-08 22:56:48,RJ,2018-06
a19b7b1cfd5954c32d0c1cf396c9c951,cool_stuff,Cartão de crédito,275.9,259.99,5.0,2018-04-24 14:25:13,SP,2018-04
e6b945a54e2461068b09cdc3d465304d,esporte_lazer,Cartão de crédito,263.18,249.0,1.0,2018-05-08 22:49:39,SP,2018-05
b653d11a2d36e5f0ef423e03e28e7682,cama_mesa_banho,Boleto,77.51,59.0,5.0,2018-08-02 19:54:25,SP,2018-08
0897cfdc3612d0942f33b22a3dd9cd8c,esporte_lazer,Cartão de crédito,410.91,389.0,5.0,2018-07-13 22:05:44,RJ,2018-07
20488170c0793bc73f2b06d5b5457729,relogios_presentes,Cartão de crédito,144.8,127.0,5.0,2018-05-17 16:59:40,SP,2018-05
d3f5bfffaeea59a28e11e01a94a25fdf,beleza_saude,Cartão de crédito,69.14,58.99,5.0,2018-05-02 20:22:02,SP,2018-05
83b168c70ec0325445963b36cda1eef3,beleza_saude,Cartão de crédito,73.27,55.0,5.0,2018-04-21 23:25:36,PR,2018-04
c1d16d2238787555fb7bed98f8fbd99d,cool_stuff,Boleto,108.2,89.99,4.0,2018-05-29 15:51:38,MG,2018-05
108f4fb029e55a72b96fac9b9f489c1e,cama_mesa_banho,Cartão de crédito,69.34,59.9,5.0,2018-04-29 11:34:53,SP,2018-04
87ce6f9094188f36623b250901635869,esporte_lazer,Boleto,73.17,17.0,4.0,2018-08-27 14:54:22,SP,2018-08
87ce6f9094188f36623b250901635869,esporte_lazer,Boleto,73.17,17.0,4.0,2018-08-27 14:54:22,SP,2018-08
87ce6f9094188f36623b250901635869,esporte_lazer,Boleto,73.17,17.0,4.0,2018-08-27 14:54:22,SP,2018-08
e0be013981866fa58c41c93cab57594a,instrumentos_musicais,Cartão de crédito,52.1,37.0,3.0,2018-03-01 16:36:58,RJ,2018-03
048741d7885a7fded1de887eb956fff3,automotivo,Cartão de crédito,158.6,137.0,5.0,2018-06-13 17:00:48,SP,2018-06
953ee7496af2a4597b4a05df5ab44c1c,utilidades_domesticas,Cartão de crédito,14.38,6.99,5.0,2018-05-15 10:17:03,SP,2018-05
e696067860c4351d739a8fbf197d30b7,telefonia,Cartão de crédito,201.34,24.99,5.0,2018-06-13 14:46:59,PE,2018-06
e696067860c4351d739a8fbf197d30b7,telefonia,Cartão de crédito,201.34,39.99,5.0,2018-06-13 14:46:59,PE,2018-06
e696067860c4351d739a8fbf197d30b7,telefonia,Cartão de crédito,201.34,24.99,5.0,2018-06-13 14:46:59,PE,2018-06
61af896f4ec21290693a537f0671f6ae,automotivo,Cartão de crédito,234.52,209.9,5.0,2018-07-24 05:38:46,BA,2018-07
612d5630822f4796875619b3a6a7b481,malas_acessorios,Cartão de crédito,124.41,97.0,5.0,2018-05-03 10:55:03,BA,2018-05
430cd6b6d3066421a8bc48ce72541ba3,esporte_lazer,Cartão de crédito,59.98,46.99,5.0,2018-07-01 14:58:48,SP,2018-07
233d763b10db673443077fb3090dfb37,utilidades_domesticas,Cartão de crédito,77.21,59.0,4.0,2018-06-12 14:30:30,MG,2018-06
58feb997b7e395036cd8d59980e85a94,moveis_escritorio,Cartão de crédito,167.88,116.99,5.0,2018-05-29 15:18:22,BA,2018-05
a548bc6afbda383e174fdcfb79a92581,relogios_presentes,Cartão de crédito,64.44,49.0,3.0,2018-07-12 00:46:31,RS,2018-07
d6499996b16da6981a7bb82d562d6c4b,esporte_lazer,Cartão de crédito,46.31,29.99,4.0,2018-04-23 19:50:31,SP,2018-04
157972ad87ad74e792dc1c49ead0f733,moveis_sala,Cartão de crédito,87.11,69.99,5.0,2018-07-08 15:33:27,RJ,2018-07
c6b91873827689f33c1a45cd4bccd049,informatica_acessorios,Boleto,78.64,69.99,5.0,2018-07-16 20:35:18,SP,2018-07
ed329ebc4bca317d28016c839ecc714e,moveis_decoracao,Boleto,91.13,69.0,5.0,2018-04-19 00:00:45,RJ,2018-04
afd45bab98f18c383881df9850a519fc,automotivo,Cartão de crédito,228.23,199.9,5.0,2018-06-19 13:26:42,MG,2018-06
9fc6440104c0af2d54ef7ff9e71703eb,cama_mesa_banho,Cartão de crédito,104.41,65.9,4.0,2018-04-11 12:14:40,PA,2018-04
71145a0b672202052255b5463b5ae691,automotivo,Cartão de crédito,107.51,50.9,1.0,2018-05-14 16:06:14,PE,2018-05
983416e50ec1adc19bffa333e3dc5bdd,automotivo,Cartão de crédito,27.39,19.99,5.0,2018-08-01 19:19:09,SP,2018-08
2cacbc4da6d979f44adb568674fe8763,relogios_presentes,Cartão de crédito,99.9,99.9,1.0,2018-05-07 20:15:59,SP,2018-05
e84f839667bdb61865f74a90bc11ec11,alimentos,Cartão de crédito,177.42,79.99,5.0,2018-07-24 20:45:59,SP,2018-07
e84f839667bdb61865f74a90bc11ec11,alimentos,Cartão de crédito,177.42,79.99,5.0,2018-07-24 20:45:59,SP,2018-07
6b58f3523e45f9838f702acbc21e2f51,eletrodomesticos,Cartão de crédito,44.23,26.0,5.0,2018-05-07 16:17:00,MG,2018-05
defab1e640d2aed0c5c98b1465ceb7b7,cama_mesa_banho,Cartão de crédito,112.09,99.9,5.0,2018-07-09 17:33:20,SP,2018-07
a44e2259c6908814d76871d497766ae9,moveis_decoracao,Cartão de crédito,94.22,35.0,5.0,2018-05-27 13:47:53,MA,2018-05
a44e2259c6908814d76871d497766ae9,moveis_decoracao,Cartão de crédito,94.22,35.0,5.0,2018-05-27 13:47:53,MA,2018-05
ecdec61b6acfa5ba6f5050cb64d166aa,cama_mesa_banho,Cartão de crédito,65.41,43.8,5.0,2018-06-29 09:01:23,MG,2018-06
b1737a1ef657350ee5e90c4035ad2aeb,perfumaria,Cartão de crédito,169.95,146.99,5.0,2018-07-25 22:53:40,RJ,2018-07
765077a5aa4353d785afcdccc40cbfd9,eletrodomesticos_2,Cartão de crédito,514.41,435.0,2.0,2018-05-04 14:46:10,SP,2018-05
c0902caa9df6e499f3aa6d5acb55f6c5,casa_conforto,Cartão de crédito,67.49,44.9,1.0,2018-07-16 14:23:51,PE,2018-07
5d1aca6ae03324b5398c241b3b402be7,utilidades_domesticas,Cartão de crédito,61.14,49.99,4.0,2018-06-11 13:34:54,SP,2018-06
99daacedd8423e3b5169338429be0110,musica,Cartão de crédito,205.9,52.9,1.0,2018-05-29 19:12:11,MG,2018-05
99daacedd8423e3b5169338429be0110,perfumaria,Cartão de crédito,205.9,129.5,1.0,2018-05-29 19:12:11,MG,2018-05
d2c1f29355ffc2e07756f267aa965c28,utilidades_domesticas,Boleto,32.42,18.95,5.0,2018-08-07 12:27:58,SP,2018-08
fa28b32a0c26a05aed07e5fec4c54b3a,beleza_saude,Cartão de crédito,170.98,69.9,5.0,2018-08-01 10:27:42,RS,2018-08
fa28b32a0c26a05aed07e5fec4c54b3a,beleza_saude,Cartão de crédito,170.98,69.9,5.0,2018-08-01 10:27:42,RS,2018-08
04031f8b12339dcc12fa340fe96f00a6,cama_mesa_banho,Cartão de crédito,70.97,56.99,1.0,2018-06-14 11:12:15,SP,2018-06
2d1442daed29bb41ee9c31649d1b76ac,beleza_saude,Cartão de crédito,123.75,110.32,5.0,2018-07-16 22:03:18,SP,2018-07
2846eb8607ac61c072c49f8c3d928691,bebes,Boleto,135.4,97.8,5.0,2018-07-17 13:40:35,PA,2018-07
e6249cf2ec8f9ed63814e33eef1536bd,automotivo,Cartão de crédito,394.16,369.0,5.0,2018-05-17 16:37:14,RS,2018-05
0cee13b4c26d8a1508693a49a3859285,beleza_saude,Cartão de crédito,269.28,249.65,1.0,2018-05-22 05:26:37,SP,2018-05
67ef29c9ba12b789eb12ac5ee9743826,moveis_decoracao,Cartão de crédito,164.66,69.9,5.0,2018-05-10 00:40:38,SP,2018-05
67ef29c9ba12b789eb12ac5ee9743826,moveis_decoracao,Cartão de crédito,164.66,69.9,5.0,2018-05-10 00:40:38,SP,2018-05
a95678d13aa1133eda68827e63e5f769,utilidades_domesticas,Cartão de crédito,99.96,72.9,3.0,2018-04-29 23:56:01,SE,2018-04
ef28bc8d9d1354d38bf6c60248bae866,automotivo,Cartão de crédito,57.51,49.9,5.0,2018-07-22 11:46:23,SP,2018-07
00fe20fc069833ab95021b46d6862646,relogios_presentes,Cartão de crédito,150.02,142.0,5.0,2018-04-25 21:35:14,RJ,2018-04
e5461a7d20e6f38be093afea98b3af5c,consoles_games,Cartão de crédito,62.65,55.0,5.0,2018-06-30 19:54:29,SP,2018-06
f265f016642c24f79e490f7d201b7e36,cama_mesa_banho,Boleto,97.59,79.9,5.0,2018-07-19 09:36:18,SP,2018-07
62bd1bdb09eaee292d99c84bb06ad4af,utilidades_domesticas,Cartão de crédito,167.28,19.0,3.0,2018-06-12 15:58:39,SP,2018-06
62bd1bdb09eaee292d99c84bb06ad4af,utilidades_domesticas,Cartão de crédito,167.28,19.0,3.0,2018-06-12 15:58:39,SP,2018-06
62bd1bdb09eaee292d99c84bb06ad4af,utilidades_domesticas,Cartão de crédito,167.28,19.0,3.0,2018-06-12 15:58:39,SP,2018-06
62bd1bdb09eaee292d99c84bb06ad4af,utilidades_domesticas,Cartão de crédito,167.28,19.0,3.0,2018-06-12 15:58:39,SP,2018-06
62bd1bdb09eaee292d99c84bb06ad4af,utilidades_domesticas,Cartão de crédito,167.28,19.0,3.0,2018-06-12 15:58:39,SP,2018-06
62bd1bdb09eaee292d99c84bb06ad4af,utilidades_domesticas,Cartão de crédito,167.28,19.0,3.0,2018-06-12 15:58:39,SP,2018-06
becc93b30e0f67e640b3a43ef08f396d,cama_mesa_banho,Cartão de crédito,88.61,49.99,2.0,2018-08-09 17:38:44,DF,2018-08
420b8fd243de13ebf2c9096ce7a69750,informatica_acessorios,Cartão de crédito,27.29,19.9,5.0,2018-04-23 17:14:48,SP,2018-04
7a944e7886782c8767505df5fcdc0604,pet_shop,Cartão de crédito,371.55,107.99,5.0,2018-07-26 08:44:57,DF,2018-07
7a944e7886782c8767505df5fcdc0604,pet_shop,Cartão de crédito,371.55,107.99,5.0,2018-07-26 08:44:57,DF,2018-07
7a944e7886782c8767505df5fcdc0604,pet_shop,Cartão de crédito,371.55,107.99,5.0,2018-07-26 08:44:57,DF,2018-07
316c3d2d083fd55435c0ec00cae49716,utilidades_domesticas,Cartão de crédito,77.97,55.0,4.0,2018-05-03 20:48:44,SC,2018-05
